time;program;event;period;
21573.641663;swapper;task-clock;1000000;
21573.641749;swapper;task-clock;1000000;
21573.641829;burner;task-clock;1000000;
21573.641937;swapper;branch-misses;354;
21573.642065;Xorg;branches;93913;
21573.642071;Xorg;branch-misses;354;
21573.642403;burner;branches;2103562;
21573.642443;burner;cycles;2973397;
21573.642477;burner;instructions;8694754;
21573.642576;burner;task-clock;1000000;
21573.642663;swapper;task-clock;1000000;
21573.642749;swapper;task-clock;1000000;
21573.64283;burner;task-clock;1000000;
21573.643183;swapper;branch-misses;640;
21573.643408;burner;branches;2080000;
21573.643442;burner;cycles;2974385;
21573.643482;burner;instructions;8595716;
21573.643576;burner;branch-misses;117;
21573.643577;burner;task-clock;1000000;
21573.643663;swapper;task-clock;1000000;
21573.643749;swapper;task-clock;1000000;
21573.643829;burner;task-clock;1000000;
21573.644394;burner;branches;2078484;
21573.644438;burner;cycles;2974745;
21573.644467;burner;instructions;8590163;
21573.644575;burner;task-clock;1000000;
21573.644663;swapper;task-clock;1000000;
21573.644748;swapper;task-clock;1000000;
21573.644829;burner;task-clock;1000000;
21573.645271;burner;cycles;2975294;
21573.645393;burner;branches;2082283;
21573.645464;burner;instructions;8606318;
21573.645575;burner;task-clock;1000000;
21573.645663;swapper;task-clock;1000000;
21573.645748;swapper;task-clock;1000000;
21573.645829;burner;task-clock;1000000;
21573.646266;burner;cycles;2975294;
21573.646374;burner;branches;2082590;
21573.646445;burner;instructions;8609552;
21573.646575;burner;task-clock;1000000;
21573.646662;swapper;task-clock;1000000;
21573.646748;swapper;task-clock;1000000;
21573.646829;burner;task-clock;1000000;
21573.646845;acpid;branch-misses;582;
21573.647263;burner;cycles;2977006;
21573.647382;burner;branches;2088250;
21573.647453;burner;instructions;8633055;
21573.647575;burner;task-clock;1000000;
21573.647663;swapper;task-clock;1000000;
21573.647748;swapper;task-clock;1000000;
21573.647829;burner;task-clock;1000000;
21573.648258;burner;cycles;2978270;
21573.648366;burner;branches;2086151;
21573.648437;burner;instructions;8623993;
21573.648575;burner;task-clock;1000000;
21573.648662;swapper;task-clock;1000000;
21573.648748;swapper;task-clock;1000000;
21573.648829;burner;task-clock;1000000;
21573.64927;burner;cycles;2979818;
21573.649366;burner;branches;2090406;
21573.649575;burner;task-clock;1000000;
21573.64959;:684;cycles;171037;
21573.649663;swapper;task-clock;1000000;
21573.649748;swapper;task-clock;1000000;
21573.649829;burner;instructions;8709147;
21573.649829;burner;task-clock;1000000;
21573.650267;burner;cycles;2975546;
21573.65036;burner;branches;2090422;
21573.650575;burner;task-clock;1000000;
21573.650662;swapper;task-clock;1000000;
21573.650748;swapper;task-clock;1000000;
21573.650822;burner;instructions;8709147;
21573.650829;burner;task-clock;1000000;
21573.651265;burner;cycles;2976358;
21573.651356;burner;branches;2093521;
21573.651575;burner;task-clock;1000000;
21573.651662;swapper;task-clock;1000000;
21573.651748;swapper;task-clock;1000000;
21573.651824;burner;instructions;8715459;
21573.651829;burner;task-clock;1000000;
21573.652261;burner;cycles;2977295;
21573.652341;burner;branches;2094563;
21573.652464;gmain;cycles;155051;
21573.652575;burner;task-clock;1000000;
21573.652662;swapper;task-clock;1000000;
21573.652665;swapper;cycles;189894;
21573.652748;swapper;task-clock;1000000;
21573.652818;burner;instructions;8712494;
21573.652829;burner;task-clock;1000000;
21573.653271;burner;cycles;2978755;
21573.653575;burner;task-clock;1000000;
21573.653662;swapper;task-clock;1000000;
21573.653727;burner;branches;2110136;
21573.653748;swapper;task-clock;1000000;
21573.653829;burner;task-clock;1000000;
21573.65383;burner;instructions;8719551;
21573.654269;burner;cycles;2975066;
21573.654575;burner;task-clock;1000000;
21573.654662;swapper;task-clock;1000000;
21573.654723;burner;branches;2110136;
21573.654748;swapper;task-clock;1000000;
21573.654825;burner;instructions;8706534;
21573.654829;burner;task-clock;1000000;
21573.655193;swapper;cycles;131101;
21573.655267;burner;cycles;2975839;
21573.655575;burner;task-clock;1000000;
21573.655662;swapper;task-clock;1000000;
21573.655665;swapper;instructions;141214;
21573.655729;burner;branches;2110982;
21573.655748;swapper;task-clock;1000000;
21573.655829;burner;task-clock;1000000;
21573.655829;burner;instructions;8711243;
21573.656264;burner;cycles;2976312;
21573.656575;burner;task-clock;1000000;
21573.656662;swapper;task-clock;1000000;
21573.656724;burner;branches;2109384;
21573.656748;swapper;task-clock;1000000;
21573.656823;burner;instructions;8706651;
21573.656829;burner;task-clock;1000000;
21573.657274;burner;cycles;2977570;
21573.657447;burner;cycles;2976167;
21573.657575;burner;task-clock;1000000;
21573.657662;swapper;task-clock;1000000;
21573.657737;burner;branches;2110614;
21573.657748;swapper;task-clock;1000000;
21573.657829;burner;task-clock;1000000;
21573.657834;burner;branch-misses;109;
21573.657834;burner;instructions;8713594;
21573.658272;burner;cycles;2973847;
21573.658442;burner;cycles;2976167;
21573.658575;burner;task-clock;1000000;
21573.658662;swapper;task-clock;1000000;
21573.658733;burner;branches;2107380;
21573.658748;swapper;task-clock;1000000;
21573.658829;burner;instructions;8701260;
21573.658829;burner;task-clock;1000000;
21573.659188;swapper;cycles;136952;
21573.659189;swapper;context-switches;28;
21573.659271;burner;cycles;2974579;
21573.659438;burner;cycles;2977660;
21573.659575;burner;branch-misses;103;
21573.659576;burner;task-clock;1000000;
21573.659662;swapper;task-clock;1000000;
21573.659737;burner;branches;2107981;
21573.659748;swapper;task-clock;1000000;
21573.659749;swapper;cycles;109255;
21573.659829;burner;task-clock;1000000;
21573.659832;burner;instructions;8706694;
21573.660268;burner;cycles;2975031;
21573.660434;burner;cycles;2979044;
21573.660575;burner;task-clock;1000000;
21573.660662;swapper;task-clock;1000000;
21573.660731;burner;branches;2106922;
21573.660748;swapper;task-clock;1000000;
21573.660825;burner;instructions;8703604;
21573.660829;burner;task-clock;1000000;
21573.661097;burner;branch-misses;99;
21573.661278;burner;cycles;2976165;
21573.661434;burner;instructions;8641797;
21573.661444;burner;cycles;2980647;
21573.661577;burner;task-clock;1000000;
21573.661662;swapper;task-clock;1000000;
21573.661743;burner;branches;2108545;
21573.661749;swapper;instructions;81756;
21573.66175;swapper;task-clock;1000000;
21573.661829;burner;task-clock;1000000;
21573.661836;burner;instructions;8711209;
21573.662275;burner;cycles;2972191;
21573.66242;burner;instructions;8641797;
21573.662441;burner;cycles;2976901;
21573.662575;burner;task-clock;1000000;
21573.662662;swapper;task-clock;1000000;
21573.662738;burner;branches;2105327;
21573.662748;swapper;task-clock;1000000;
21573.662829;burner;task-clock;1000000;
21573.66283;burner;branch-misses;96;
21573.662831;burner;instructions;8698623;
21573.663187;swapper;branch-misses;1370;
21573.663188;swapper;branches;68136;
21573.66319;burner;branch-misses;90;
21573.663275;burner;cycles;2973257;
21573.663416;burner;instructions;8665612;
21573.663439;burner;cycles;2977938;
21573.663575;burner;task-clock;1000000;
21573.663662;swapper;task-clock;1000000;
21573.663665;swapper;cycles;110218;
21573.663747;burner;branches;2106502;
21573.663748;swapper;task-clock;1000000;
21573.66375;swapper;cycles;90060;
21573.663829;burner;task-clock;1000000;
21573.663839;burner;instructions;8704076;
21573.664271;burner;cycles;2973301;
21573.664404;burner;instructions;8669612;
21573.664436;burner;cycles;2978754;
21573.664575;burner;task-clock;1000000;
21573.664576;burner;branch-misses;110;
21573.664662;swapper;task-clock;1000000;
21573.664741;burner;branches;2104154;
21573.664748;swapper;task-clock;1000000;
21573.664749;swapper;branch-misses;439;
21573.664829;burner;task-clock;1000000;
21573.664833;burner;instructions;8695523;
21573.665355;burner;branches;2098591;
21573.665411;burner;instructions;8682224;
21573.665444;burner;cycles;2980051;
21573.665575;burner;task-clock;1000000;
21573.665662;swapper;task-clock;1000000;
21573.665748;swapper;task-clock;1000000;
21573.66575;burner;branches;2105572;
21573.665829;burner;task-clock;1000000;
21573.665841;burner;instructions;8701874;
21573.666345;burner;branches;2098591;
21573.666402;burner;instructions;8675349;
21573.666442;burner;cycles;2976875;
21573.666575;burner;task-clock;1000000;
21573.666662;swapper;task-clock;1000000;
21573.666741;burner;branches;2103371;
21573.666742;burner;branch-misses;107;
21573.666748;swapper;task-clock;1000000;
21573.666829;burner;task-clock;1000000;
21573.666833;burner;instructions;8693025;
21573.667188;swapper;cycles;74796;
21573.667346;burner;branches;2101091;
21573.667402;burner;instructions;8687719;
21573.667442;burner;cycles;2977606;
21573.667575;burner;task-clock;1000000;
21573.667662;swapper;task-clock;1000000;
21573.66774;burner;branches;2105267;
21573.667748;swapper;task-clock;1000000;
21573.667829;burner;task-clock;1000000;
21573.667831;burner;instructions;8700894;
21573.668337;burner;branches;2101086;
21573.668393;burner;instructions;8687506;
21573.668439;burner;cycles;2977841;
21573.668575;burner;branch-misses;99;
21573.668576;burner;task-clock;1000000;
21573.668662;swapper;task-clock;1000000;
21573.668733;burner;branches;2105568;
21573.668748;swapper;task-clock;1000000;
21573.668824;burner;instructions;8702863;
21573.668829;burner;task-clock;1000000;
21573.669345;burner;branches;2103334;
21573.669401;burner;instructions;8696704;
21573.669449;burner;cycles;2978892;
21573.669575;burner;task-clock;1000000;
21573.669662;swapper;task-clock;1000000;
21573.669741;burner;branches;2107571;
21573.669748;swapper;task-clock;1000000;
21573.66975;swapper;instructions;64931;
21573.669829;burner;task-clock;1000000;
21573.670338;burner;branches;2101364;
21573.670395;burner;instructions;8688221;
21573.670447;burner;cycles;2975073;
21573.670575;burner;branch-misses;95;
21573.670576;burner;task-clock;1000000;
21573.670662;swapper;task-clock;1000000;
21573.670734;burner;branches;2105376;
21573.670748;swapper;task-clock;1000000;
21573.670828;burner;task-clock;1000000;
21573.67118;swapper;branches;23711;
21573.671181;swapper;branch-misses;395;
21573.671337;burner;branches;2103430;
21573.671394;burner;instructions;8696351;
21573.671446;burner;cycles;2975751;
21573.671575;burner;task-clock;1000000;
21573.671575;burner;branch-misses;87;
21573.671662;swapper;task-clock;1000000;
21573.671734;burner;branches;2107782;
21573.671748;swapper;task-clock;1000000;
21573.671828;burner;task-clock;1000000;
21573.671945;Xorg;instructions;58142;
21573.671961;Xorg;instructions;54187;
21573.671975;Xorg;instructions;474756;
21573.67199;Xorg;branches;52647;
21573.67204;Xorg;branches;52647;
21573.672061;Xorg;branch-misses;321;
21573.672141;Xorg;instructions;4506161;
21573.672148;Xorg;branches;175232;
21573.672175;Xorg;branch-misses;327;
21573.672424;burner;branches;2103566;
21573.672443;burner;cycles;2976045;
21573.672484;burner;instructions;8696641;
21573.672575;burner;task-clock;1000000;
21573.672662;swapper;task-clock;1000000;
21573.672748;swapper;task-clock;1000000;
21573.672763;burner;branches;2107689;
21573.672828;burner;task-clock;1000000;
21573.67344;burner;branches;2082533;
21573.673455;burner;cycles;2977376;
21573.673499;burner;instructions;8607643;
21573.673575;burner;branch-misses;87;
21573.673576;burner;task-clock;1000000;
21573.673662;swapper;task-clock;1000000;
21573.673747;swapper;task-clock;1000000;
21573.673828;burner;task-clock;1000000;
21573.674427;burner;branches;2078480;
21573.674452;burner;cycles;2972841;
21573.674486;burner;instructions;8591191;
21573.674574;burner;task-clock;1000000;
21573.674662;swapper;task-clock;1000000;
21573.674747;swapper;task-clock;1000000;
21573.674828;burner;task-clock;1000000;
21573.675181;swapper;branch-misses;647;
21573.675182;burner;branch-misses;83;
21573.675422;burner;branches;2077904;
21573.675451;burner;cycles;2973660;
21573.675481;burner;instructions;8589092;
21573.675574;burner;task-clock;1000000;
21573.675662;swapper;task-clock;1000000;
21573.675748;swapper;task-clock;1000000;
21573.675828;burner;task-clock;1000000;
21573.676403;burner;branches;2079075;
21573.676447;burner;cycles;2974138;
21573.676462;burner;instructions;8593978;
21573.676574;burner;task-clock;1000000;
21573.676661;swapper;task-clock;1000000;
21573.676747;swapper;task-clock;1000000;
21573.676828;burner;task-clock;1000000;
21573.677082;burner;branch-misses;1165;
21573.677284;burner;cycles;2974921;
21573.677402;burner;branches;2084155;
21573.677459;burner;instructions;8615293;
21573.677574;burner;task-clock;1000000;
21573.677662;swapper;task-clock;1000000;
21573.677747;swapper;task-clock;1000000;
21573.677828;burner;task-clock;1000000;
21573.677972;InputThread;cycles;99519;
21573.67798;swapper;branch-misses;553;
21573.678279;burner;cycles;2974921;
21573.678404;burner;branches;2084597;
21573.678461;burner;instructions;8618845;
21573.678574;burner;task-clock;1000000;
21573.678662;swapper;task-clock;1000000;
21573.678748;swapper;task-clock;1000000;
21573.678828;burner;task-clock;1000000;
21573.67918;swapper;cycles;99519;
21573.679276;burner;cycles;2976047;
21573.679393;burner;branches;2085003;
21573.67945;burner;instructions;8620132;
21573.679574;burner;task-clock;1000000;
21573.679662;swapper;task-clock;1000000;
21573.679747;swapper;task-clock;1000000;
21573.679828;burner;task-clock;1000000;
21573.680271;burner;cycles;2977444;
21573.680375;burner;branches;2088031;
21573.680432;burner;instructions;8632712;
21573.680574;burner;task-clock;1000000;
21573.680661;swapper;task-clock;1000000;
21573.680747;swapper;task-clock;1000000;
21573.680828;burner;task-clock;1000000;
21573.681282;burner;cycles;2979237;
21573.681376;burner;branches;2092797;
21573.681574;burner;task-clock;1000000;
21573.681661;swapper;task-clock;1000000;
21573.681663;swapper;cycles;93610;
21573.681747;swapper;task-clock;1000000;
21573.681752;swapper;cycles;68167;
21573.681828;burner;task-clock;1000000;
21573.681835;burner;instructions;8711246;
21573.682279;burner;cycles;2975074;
21573.682362;burner;branches;2092590;
21573.682574;burner;task-clock;1000000;
21573.682661;swapper;task-clock;1000000;
21573.682747;swapper;task-clock;1000000;
21573.682827;burner;instructions;8711246;
21573.682828;burner;task-clock;1000000;
21573.683181;swapper;instructions;98008;
21573.683276;burner;cycles;2976214;
21573.683352;burner;branches;2098179;
21573.683574;burner;task-clock;1000000;
21573.683661;swapper;task-clock;1000000;
21573.683747;swapper;task-clock;1000000;
21573.683752;swapper;cycles;63499;
21573.683827;burner;instructions;8718707;
21573.683828;burner;task-clock;1000000;
21573.684272;burner;cycles;2977270;
21573.68434;burner;branches;2100783;
21573.684574;burner;task-clock;1000000;
21573.684661;swapper;task-clock;1000000;
21573.684747;swapper;task-clock;1000000;
21573.68482;burner;instructions;8718888;
21573.684828;burner;task-clock;1000000;
21573.685282;burner;cycles;2978765;
21573.685574;burner;task-clock;1000000;
21573.685662;swapper;cycles;79740;
21573.685663;swapper;task-clock;1000000;
21573.685747;swapper;task-clock;1000000;
21573.685773;burner;branches;2100261;
21573.685828;burner;task-clock;1000000;
21573.685833;burner;instructions;8726722;
21573.686279;burner;cycles;2975247;
